date,area,average_price,code,houses_sold,no_of_crimes
2016-01-01,kensington and chelsea,1335351,E09000020,170.0,1565.0
2016-02-01,kensington and chelsea,1294603,E09000020,141.0,1417.0
2016-03-01,kensington and chelsea,1319174,E09000020,491.0,1565.0
2016-04-01,kensington and chelsea,1303324,E09000020,95.0,1471.0
2016-05-01,kensington and chelsea,1282708,E09000020,90.0,1677.0
2016-06-01,kensington and chelsea,1246352,E09000020,124.0,1678.0
2016-07-01,kensington and chelsea,1229599,E09000020,105.0,1698.0
2016-08-01,kensington and chelsea,1206813,E09000020,96.0,2506.0
2016-09-01,kensington and chelsea,1226681,E09000020,114.0,1760.0
2016-10-01,kensington and chelsea,1217676,E09000020,104.0,1650.0
2016-11-01,kensington and chelsea,1295310,E09000020,125.0,1588.0
2016-12-01,kensington and chelsea,1357231,E09000020,172.0,1681.0
2017-01-01,kensington and chelsea,1394421,E09000020,136.0,1534.0
2017-02-01,kensington and chelsea,1412255,E09000020,109.0,1367.0
2017-03-01,kensington and chelsea,1380049,E09000020,152.0,1824.0
2017-04-01,kensington and chelsea,1399839,E09000020,124.0,1723.0
2017-05-01,kensington and chelsea,1388174,E09000020,125.0,1828.0
2017-06-01,kensington and chelsea,1341276,E09000020,171.0,1748.0
2017-07-01,kensington and chelsea,1304186,E09000020,123.0,1962.0
2017-08-01,kensington and chelsea,1257578,E09000020,124.0,2418.0
2017-09-01,kensington and chelsea,1270090,E09000020,137.0,1780.0
2017-10-01,kensington and chelsea,1278113,E09000020,111.0,1755.0
2017-11-01,kensington and chelsea,1344311,E09000020,115.0,1842.0
2017-12-01,kensington and chelsea,1364185,E09000020,138.0,1736.0
2018-01-01,kensington and chelsea,1463378,E09000020,129.0,1737.0
2018-02-01,kensington and chelsea,1378878,E09000020,89.0,1737.0
2018-03-01,kensington and chelsea,1392610,E09000020,125.0,1681.0
2018-04-01,kensington and chelsea,1325081,E09000020,117.0,1644.0
2018-05-01,kensington and chelsea,1301729,E09000020,86.0,1771.0
2018-06-01,kensington and chelsea,1306556,E09000020,133.0,1831.0
2018-07-01,kensington and chelsea,1334876,E09000020,119.0,1915.0
2018-08-01,kensington and chelsea,1418032,E09000020,103.0,2339.0
2018-09-01,kensington and chelsea,1388037,E09000020,117.0,1787.0
2018-10-01,kensington and chelsea,1348121,E09000020,133.0,1803.0
2018-11-01,kensington and chelsea,1363458,E09000020,91.0,1898.0
2018-12-01,kensington and chelsea,1345805,E09000020,84.0,1922.0
2019-01-01,kensington and chelsea,1285331,E09000020,117.0,1808.0
2019-02-01,kensington and chelsea,1259725,E09000020,94.0,1765.0
2019-03-01,kensington and chelsea,1218687,E09000020,107.0,2023.0
2019-04-01,kensington and chelsea,1266556,E09000020,101.0,1873.0
2019-05-01,kensington and chelsea,1237349,E09000020,112.0,1933.0
2019-06-01,kensington and chelsea,1294113,E09000020,110.0,2120.0
2019-07-01,kensington and chelsea,1288940,E09000020,133.0,2233.0
2019-08-01,kensington and chelsea,1262257,E09000020,124.0,2778.0
2019-09-01,kensington and chelsea,1246384,E09000020,109.0,2056.0
2019-10-01,kensington and chelsea,1191209,E09000020,105.0,2206.0
2019-11-01,kensington and chelsea,1193336,E09000020,113.0,2240.0
2001-01-01,kingston upon thames,171213,E09000021,216.0,1201.0
2001-02-01,kingston upon thames,171737,E09000021,227.0,1063.0
2001-03-01,kingston upon thames,169882,E09000021,290.0,1179.0
2001-04-01,kingston upon thames,171664,E09000021,321.0,1155.0
2001-05-01,kingston upon thames,173684,E09000021,325.0,1180.0
2001-06-01,kingston upon thames,177536,E09000021,405.0,1122.0
2001-07-01,kingston upon thames,180584,E09000021,345.0,992.0
2001-08-01,kingston upon thames,182159,E09000021,428.0,999.0
2001-09-01,kingston upon thames,185946,E09000021,341.0,950.0
2001-10-01,kingston upon thames,186103,E09000021,380.0,1066.0
2001-11-01,kingston upon thames,187917,E09000021,361.0,1132.0
2001-12-01,kingston upon thames,187446,E09000021,290.0,992.0
2002-01-01,kingston upon thames,189539,E09000021,280.0,1070.0
2002-02-01,kingston upon thames,189132,E09000021,248.0,1078.0
2002-03-01,kingston upon thames,189180,E09000021,358.0,1103.0
2002-04-01,kingston upon thames,192404,E09000021,326.0,1151.0
2002-05-01,kingston upon thames,197285,E09000021,464.0,1119.0
2002-06-01,kingston upon thames,201145,E09000021,328.0,1133.0
2002-07-01,kingston upon thames,202909,E09000021,424.0,1128.0
2002-08-01,kingston upon thames,206661,E09000021,406.0,1173.0
2002-09-01,kingston upon thames,212565,E09000021,383.0,1106.0
2002-10-01,kingston upon thames,215958,E09000021,392.0,1129.0
2002-11-01,kingston upon thames,218134,E09000021,329.0,1138.0
2002-12-01,kingston upon thames,222347,E09000021,316.0,1001.0
2003-01-01,kingston upon thames,224875,E09000021,249.0,1069.0
2003-02-01,kingston upon thames,226229,E09000021,262.0,1006.0
2003-03-01,kingston upon thames,223739,E09000021,241.0,1123.0
2003-04-01,kingston upon thames,223337,E09000021,248.0,1193.0
2003-05-01,kingston upon thames,222683,E09000021,228.0,1271.0
2003-06-01,kingston upon thames,225155,E09000021,274.0,1315.0
2003-07-01,kingston upon thames,227790,E09000021,336.0,1191.0
2003-08-01,kingston upon thames,232658,E09000021,305.0,1235.0
2003-09-01,kingston upon thames,233924,E09000021,329.0,1276.0
2003-10-01,kingston upon thames,232964,E09000021,386.0,1259.0
2003-11-01,kingston upon thames,232017,E09000021,363.0,1221.0
2003-12-01,kingston upon thames,233996,E09000021,324.0,1215.0
2004-01-01,kingston upon thames,235488,E09000021,304.0,1379.0
2004-02-01,kingston upon thames,237659,E09000021,296.0,1299.0
2004-03-01,kingston upon thames,239521,E09000021,353.0,1196.0
2004-04-01,kingston upon thames,242238,E09000021,410.0,1291.0
2004-05-01,kingston upon thames,245145,E09000021,361.0,1272.0
2004-06-01,kingston upon thames,247341,E09000021,345.0,1329.0
2004-07-01,kingston upon thames,251907,E09000021,422.0,1255.0
2004-08-01,kingston upon thames,254989,E09000021,318.0,1165.0
2004-09-01,kingston upon thames,253122,E09000021,303.0,1112.0
2004-10-01,kingston upon thames,252908,E09000021,297.0,1181.0
2004-11-01,kingston upon thames,248400,E09000021,230.0,1200.0
2004-12-01,kingston upon thames,248371,E09000021,259.0,1092.0
2005-01-01,kingston upon thames,245040,E09000021,163.0,1062.0
2005-02-01,kingston upon thames,244935,E09000021,170.0,1119.0
2005-03-01,kingston upon thames,246080,E09000021,224.0,1257.0
2005-04-01,kingston upon thames,247395,E09000021,290.0,1114.0
2005-05-01,kingston upon thames,254013,E09000021,247.0,1260.0
2005-06-01,kingston upon thames,252876,E09000021,285.0,1249.0
2005-07-01,kingston upon thames,256554,E09000021,297.0,1231.0
2005-08-01,kingston upon thames,253237,E09000021,361.0,1072.0
2005-09-01,kingston upon thames,256960,E09000021,315.0,1171.0
2005-10-01,kingston upon thames,252041,E09000021,303.0,1160.0
2005-11-01,kingston upon thames,253615,E09000021,273.0,1171.0
2005-12-01,kingston upon thames,251130,E09000021,286.0,1075.0
2006-01-01,kingston upon thames,255200,E09000021,283.0,1203.0
2006-02-01,kingston upon thames,253180,E09000021,298.0,1080.0
2006-03-01,kingston upon thames,254284,E09000021,318.0,1132.0
2006-04-01,kingston upon thames,254843,E09000021,297.0,1101.0
2006-05-01,kingston upon thames,258061,E09000021,339.0,1126.0
2006-06-01,kingston upon thames,264705,E09000021,350.0,1138.0
2006-07-01,kingston upon thames,266619,E09000021,400.0,1056.0
2006-08-01,kingston upon thames,271132,E09000021,438.0,1001.0
2006-09-01,kingston upon thames,270980,E09000021,405.0,987.0
2006-10-01,kingston upon thames,275061,E09000021,384.0,1097.0
2006-11-01,kingston upon thames,274154,E09000021,352.0,996.0
2006-12-01,kingston upon thames,277785,E09000021,361.0,971.0
2007-01-01,kingston upon thames,278832,E09000021,262.0,999.0
2007-02-01,kingston upon thames,284563,E09000021,294.0,947.0
2007-03-01,kingston upon thames,289235,E09000021,348.0,1121.0
2007-04-01,kingston upon thames,294524,E09000021,344.0,1096.0
2007-05-01,kingston upon thames,299721,E09000021,350.0,1181.0
2007-06-01,kingston upon thames,304342,E09000021,354.0,998.0
2007-07-01,kingston upon thames,310981,E09000021,396.0,950.0
2007-08-01,kingston upon thames,316737,E09000021,388.0,939.0
2007-09-01,kingston upon thames,321174,E09000021,341.0,967.0
2007-10-01,kingston upon thames,324522,E09000021,341.0,1033.0
2007-11-01,kingston upon thames,324972,E09000021,303.0,946.0
2007-12-01,kingston upon thames,325149,E09000021,189.0,949.0
2008-01-01,kingston upon thames,321799,E09000021,159.0,934.0
2008-02-01,kingston upon thames,321374,E09000021,163.0,922.0
2008-03-01,kingston upon thames,317365,E09000021,160.0,1041.0
2008-04-01,kingston upon thames,318958,E09000021,179.0,944.0
2008-05-01,kingston upon thames,315910,E09000021,182.0,1009.0
2008-06-01,kingston upon thames,320612,E09000021,157.0,935.0
2008-07-01,kingston upon thames,317350,E09000021,161.0,868.0
2008-08-01,kingston upon thames,313744,E09000021,139.0,929.0
2008-09-01,kingston upon thames,305354,E09000021,111.0,877.0
2008-10-01,kingston upon thames,297327,E09000021,124.0,942.0
2008-11-01,kingston upon thames,291456,E09000021,72.0,938.0
2008-12-01,kingston upon thames,283509,E09000021,80.0,946.0
2009-01-01,kingston upon thames,275113,E09000021,90.0,837.0
2009-02-01,kingston upon thames,261903,E09000021,68.0,834.0
2009-03-01,kingston upon thames,251763,E09000021,90.0,1002.0
2009-04-01,kingston upon thames,248155,E09000021,112.0,975.0
2009-05-01,kingston upon thames,253003,E09000021,157.0,939.0
2009-06-01,kingston upon thames,255067,E09000021,121.0,913.0
2009-07-01,kingston upon thames,261318,E09000021,222.0,927.0
2009-08-01,kingston upon thames,268167,E09000021,175.0,904.0
2009-09-01,kingston upon thames,277842,E09000021,204.0,909.0
2009-10-01,kingston upon thames,282397,E09000021,195.0,888.0
2009-11-01,kingston upon thames,283163,E09000021,211.0,897.0
2009-12-01,kingston upon thames,283400,E09000021,221.0,914.0
2010-01-01,kingston upon thames,289691,E09000021,167.0,841.0
2010-02-01,kingston upon thames,286628,E09000021,168.0,801.0
2010-03-01,kingston upon thames,295871,E09000021,181.0,927.0
2010-04-01,kingston upon thames,295162,E09000021,191.0,918.0
2010-05-01,kingston upon thames,306282,E09000021,152.0,954.0
2010-06-01,kingston upon thames,302788,E09000021,234.0,999.0
2010-07-01,kingston upon thames,310333,E09000021,223.0,932.0
2010-08-01,kingston upon thames,313366,E09000021,236.0,866.0
2010-09-01,kingston upon thames,318736,E09000021,213.0,1023.0
2010-10-01,kingston upon thames,312668,E09000021,183.0,1032.0
2010-11-01,kingston upon thames,309684,E09000021,190.0,947.0
2010-12-01,kingston upon thames,310512,E09000021,200.0,827.0
2011-01-01,kingston upon thames,315323,E09000021,138.0,790.0
2011-02-01,kingston upon thames,311584,E09000021,142.0,891.0
2011-03-01,kingston upon thames,307489,E09000021,138.0,970.0
2011-04-01,kingston upon thames,301401,E09000021,165.0,930.0
2011-05-01,kingston upon thames,307574,E09000021,171.0,872.0
2011-06-01,kingston upon thames,306942,E09000021,215.0,907.0
2011-07-01,kingston upon thames,311674,E09000021,219.0,967.0
2011-08-01,kingston upon thames,313480,E09000021,235.0,868.0
2011-09-01,kingston upon thames,316079,E09000021,192.0,902.0
2011-10-01,kingston upon thames,318089,E09000021,190.0,1035.0
2011-11-01,kingston upon thames,315898,E09000021,211.0,988.0
2011-12-01,kingston upon thames,319354,E09000021,223.0,969.0
2012-01-01,kingston upon thames,317886,E09000021,150.0,945.0
2012-02-01,kingston upon thames,317949,E09000021,143.0,869.0
2012-03-01,kingston upon thames,311914,E09000021,210.0,965.0
2012-04-01,kingston upon thames,312482,E09000021,147.0,840.0
2012-05-01,kingston upon thames,318792,E09000021,179.0,864.0
2012-06-01,kingston upon thames,322872,E09000021,191.0,865.0
2012-07-01,kingston upon thames,325938,E09000021,210.0,819.0
2012-08-01,kingston upon thames,329394,E09000021,260.0,930.0
2012-09-01,kingston upon thames,332547,E09000021,199.0,870.0
2012-10-01,kingston upon thames,336853,E09000021,212.0,960.0
2012-11-01,kingston upon thames,332016,E09000021,237.0,883.0
2012-12-01,kingston upon thames,336288,E09000021,209.0,774.0
2013-01-01,kingston upon thames,335602,E09000021,160.0,823.0
2013-02-01,kingston upon thames,337033,E09000021,150.0,764.0
2013-03-01,kingston upon thames,337695,E09000021,172.0,806.0
2013-04-01,kingston upon thames,341148,E09000021,164.0,757.0
2013-05-01,kingston upon thames,346125,E09000021,219.0,803.0
2013-06-01,kingston upon thames,342178,E09000021,234.0,740.0
2013-07-01,kingston upon thames,341029,E09000021,286.0,774.0
2013-08-01,kingston upon thames,341751,E09000021,303.0,767.0
2013-09-01,kingston upon thames,350119,E09000021,259.0,764.0
2013-10-01,kingston upon thames,354994,E09000021,294.0,865.0
2013-11-01,kingston upon thames,358743,E09000021,279.0,841.0
2013-12-01,kingston upon thames,362452,E09000021,244.0,761.0
2014-01-01,kingston upon thames,369306,E09000021,232.0,692.0
2014-02-01,kingston upon thames,376687,E09000021,217.0,702.0
2014-03-01,kingston upon thames,384835,E09000021,205.0,823.0
2014-04-01,kingston upon thames,391613,E09000021,247.0,724.0
2014-05-01,kingston upon thames,395975,E09000021,223.0,784.0
2014-06-01,kingston upon thames,404272,E09000021,245.0,784.0
2014-07-01,kingston upon thames,414460,E09000021,306.0,761.0
2014-08-01,kingston upon thames,426372,E09000021,299.0,790.0
2014-09-01,kingston upon thames,427663,E09000021,299.0,870.0
2014-10-01,kingston upon thames,425277,E09000021,298.0,861.0
2014-11-01,kingston upon thames,427596,E09000021,245.0,925.0
2014-12-01,kingston upon thames,429222,E09000021,242.0,866.0
2015-01-01,kingston upon thames,426903,E09000021,184.0,792.0
2015-02-01,kingston upon thames,421760,E09000021,190.0,795.0
2015-03-01,kingston upon thames,424484,E09000021,181.0,825.0
2015-04-01,kingston upon thames,430152,E09000021,210.0,781.0
2015-05-01,kingston upon thames,428175,E09000021,202.0,847.0
2015-06-01,kingston upon thames,429603,E09000021,236.0,891.0
2015-07-01,kingston upon thames,434523,E09000021,261.0,863.0
2015-08-01,kingston upon thames,449426,E09000021,236.0,816.0
2015-09-01,kingston upon thames,450685,E09000021,210.0,797.0
2015-10-01,kingston upon thames,450729,E09000021,265.0,865.0
2015-11-01,kingston upon thames,449013,E09000021,222.0,885.0
2015-12-01,kingston upon thames,460578,E09000021,229.0,931.0
2016-01-01,kingston upon thames,465254,E09000021,170.0,832.0
2016-02-01,kingston upon thames,468323,E09000021,209.0,837.0
2016-03-01,kingston upon thames,470972,E09000021,416.0,815.0
2016-04-01,kingston upon thames,478030,E09000021,115.0,889.0
2016-05-01,kingston upon thames,488828,E09000021,129.0,910.0
2016-06-01,kingston upon thames,495559,E09000021,165.0,827.0
2016-07-01,kingston upon thames,497134,E09000021,203.0,848.0
2016-08-01,kingston upon thames,491205,E09000021,176.0,822.0
2016-09-01,kingston upon thames,482733,E09000021,143.0,933.0
2016-10-01,kingston upon thames,484221,E09000021,149.0,886.0
2016-11-01,kingston upon thames,486864,E09000021,152.0,842.0
2016-12-01,kingston upon thames,490878,E09000021,188.0,918.0
2017-01-01,kingston upon thames,487327,E09000021,121.0,900.0
2017-02-01,kingston upon thames,491493,E09000021,141.0,868.0
2017-03-01,kingston upon thames,485291,E09000021,181.0,1004.0
2017-04-01,kingston upon thames,490757,E09000021,133.0,908.0
2017-05-01,kingston upon thames,490578,E09000021,184.0,979.0
2017-06-01,kingston upon thames,498756,E09000021,178.0,877.0
2017-07-01,kingston upon thames,495344,E09000021,196.0,995.0
2017-08-01,kingston upon thames,493796,E09000021,221.0,969.0
2017-09-01,kingston upon thames,497972,E09000021,154.0,940.0
2017-10-01,kingston upon thames,498162,E09000021,156.0,1037.0
2017-11-01,kingston upon thames,492822,E09000021,188.0,1098.0
2017-12-01,kingston upon thames,485525,E09000021,154.0,914.0
2018-01-01,kingston upon thames,489984,E09000021,140.0,1001.0
2018-02-01,kingston upon thames,492696,E09000021,120.0,907.0
2018-03-01,kingston upon thames,494430,E09000021,181.0,981.0
2018-04-01,kingston upon thames,493941,E09000021,128.0,967.0
2018-05-01,kingston upon thames,501516,E09000021,165.0,992.0
2018-06-01,kingston upon thames,511260,E09000021,183.0,954.0
2018-07-01,kingston upon thames,510219,E09000021,180.0,1095.0
2018-08-01,kingston upon thames,505055,E09000021,218.0,1127.0
2018-09-01,kingston upon thames,495582,E09000021,169.0,1027.0
2018-10-01,kingston upon thames,492324,E09000021,227.0,1191.0
2018-11-01,kingston upon thames,491683,E09000021,201.0,1123.0
2018-12-01,kingston upon thames,486401,E09000021,180.0,1008.0
2019-01-01,kingston upon thames,482032,E09000021,153.0,1051.0
2019-02-01,kingston upon thames,475370,E09000021,165.0,1033.0
2019-03-01,kingston upon thames,474890,E09000021,190.0,1146.0
2019-04-01,kingston upon thames,474617,E09000021,142.0,1146.0
2019-05-01,kingston upon thames,473282,E09000021,164.0,1125.0
2019-06-01,kingston upon thames,483930,E09000021,140.0,1092.0
2019-07-01,kingston upon thames,502723,E09000021,200.0,1200.0
2019-08-01,kingston upon thames,507183,E09000021,206.0,1082.0
2019-09-01,kingston upon thames,504567,E09000021,154.0,1084.0
2019-10-01,kingston upon thames,487844,E09000021,197.0,1070.0
2019-11-01,kingston upon thames,490852,E09000021,192.0,1135.0
2001-01-01,lambeth,160849,E09000022,419.0,3839.0
2001-02-01,lambeth,155593,E09000022,340.0,3618.0
2001-03-01,lambeth,155945,E09000022,497.0,3865.0
2001-04-01,lambeth,157274,E09000022,459.0,3777.0
2001-05-01,lambeth,164437,E09000022,492.0,4246.0
2001-06-01,lambeth,167111,E09000022,581.0,4144.0
2001-07-01,lambeth,169085,E09000022,623.0,4498.0
2001-08-01,lambeth,169960,E09000022,694.0,4352.0
2001-09-01,lambeth,169825,E09000022,434.0,4299.0
2001-10-01,lambeth,168657,E09000022,490.0,4701.0
2001-11-01,lambeth,167426,E09000022,477.0,4497.0
2001-12-01,lambeth,170055,E09000022,392.0,3828.0
2002-01-01,lambeth,177905,E09000022,340.0,4299.0
2002-02-01,lambeth,178205,E09000022,371.0,3772.0
2002-03-01,lambeth,179062,E09000022,480.0,4173.0
2002-04-01,lambeth,176703,E09000022,495.0,4082.0
2002-05-01,lambeth,181198,E09000022,630.0,4297.0
2002-06-01,lambeth,186023,E09000022,512.0,3973.0
2002-07-01,lambeth,192324,E09000022,664.0,4231.0
2002-08-01,lambeth,200269,E09000022,639.0,4002.0
2002-09-01,lambeth,203606,E09000022,573.0,4049.0
2002-10-01,lambeth,203613,E09000022,576.0,4335.0
2002-11-01,lambeth,201927,E09000022,493.0,3956.0
2002-12-01,lambeth,204576,E09000022,507.0,3612.0
2003-01-01,lambeth,205905,E09000022,413.0,3853.0
2003-02-01,lambeth,207346,E09000022,341.0,3494.0
2003-03-01,lambeth,203618,E09000022,394.0,3771.0
2003-04-01,lambeth,201857,E09000022,306.0,3587.0
2003-05-01,lambeth,197154,E09000022,428.0,4032.0
2003-06-01,lambeth,196732,E09000022,443.0,3957.0
2003-07-01,lambeth,198036,E09000022,518.0,4146.0
2003-08-01,lambeth,203688,E09000022,497.0,3973.0
2003-09-01,lambeth,206706,E09000022,557.0,3796.0
2003-10-01,lambeth,206501,E09000022,549.0,3950.0
2003-11-01,lambeth,206517,E09000022,476.0,3711.0
